,High,Phat_High_upper,Phat_High_lower,Low,Phat_Low_upper,Phat_Low_lower,Close,Order_Placed,Order_Price_Short,Order_Price_Long,Order_Success_Short,Order_Success_Long,Trade_Price_Short,Trade_Price_Long,Transaction,Cash,Position,Balance
2019-05-09,62.26059114893621,64.36053590694827,61.114038080438355,61.29137930819766,63.14942790243734,61.0727570766807,61.337528228759766,False,61.746740296109344,63.827275345336545,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.336628906679948
2019-05-10,62.260583301278714,63.685617926363456,60.57977528106602,61.014449924592085,62.36858971353302,60.14289434125216,61.75290298461914,False,61.114038080438355,63.14942790243734,0,0,0.0,0.0,0.0,-91.33842755083958,2,32.1673784183987
2019-05-14,61.52214056690587,63.93623426329481,60.961935865532226,60.82984342708865,62.110947536770475,59.94908554745792,61.19906997680664,False,60.57977528106602,62.36858971353302,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.059712402773698
2019-05-15,61.70674772637656,62.92220657451628,59.92163681337371,61.199067403966815,61.88339221758219,59.78458889798216,61.56828689575195,False,60.961935865532226,62.110947536770475,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.798146240664323
2019-05-16,61.87771176793159,63.154660083675786,60.261593120640335,61.41071016968305,62.293854140734844,60.1933557930131,61.73760986328125,False,59.92163681337371,61.88339221758219,0,0,0.0,0.0,0.0,-91.33842755083958,2,32.13679217572292
2019-05-17,62.06450071236061,63.29490361602614,60.519953478395784,61.08380177132078,62.452965145918625,60.39830579470735,61.22390365600586,False,60.261593120640335,62.293854140734844,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.109379761172136
2019-05-20,61.31730887130131,63.39493338692985,60.70707283396625,60.710205392203555,62.037545385103776,60.08440898166293,60.897003173828125,False,60.519953478395784,62.452965145918625,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.455578796816667
2019-05-21,61.2239059812978,62.68945391168375,59.99379417564926,60.71020142656789,61.66574788462298,59.73394443816248,60.8036003112793,False,60.70707283396625,62.037545385103776,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.26877307171901
2019-05-22,61.177203808341204,62.43232472799949,59.84273659573042,60.850304144464644,61.680385517883565,59.779617509396914,60.99040603637695,False,59.99379417564926,61.66574788462298,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.642384521914323
2019-05-23,61.037101583226175,62.444647168121875,59.98357305511607,60.6168030356619,61.78098768225726,59.957170778346196,60.943702697753906,False,59.84273659573042,61.680385517883565,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.54897784466823
2019-05-24,61.31730586274172,62.19453764202772,59.85886415710422,60.990406197998894,61.49837111440615,59.705766896907505,61.083805084228516,False,59.98357305511607,61.78098768225726,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.829182617617448
2019-05-27,61.31730951762651,62.53500323855199,60.210923707873455,61.03710571635752,61.943718740903584,60.125300551304434,61.1305046081543,False,59.85886415710422,61.49837111440615,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.92258166546901
2019-05-28,61.177207616992014,62.40790058380311,60.212359057425935,60.850307932763975,61.94503777943276,60.12925849549466,61.1305046081543,False,60.210923707873455,61.943718740903584,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.92258166546901
2019-05-29,61.08380342608878,62.25403743614912,60.07711861907279,60.57009887695312,61.75863079684421,59.92607237652807,60.570098876953125,False,60.212359057425935,61.94503777943276,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.801770203066667
2019-05-30,60.710199932719384,62.110115283860864,60.07026921660653,60.196495390629806,61.46954825347141,59.65411899788408,60.24319839477539,False,60.07711861907279,61.75863079684421,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.147969238711198
2019-05-31,60.38330312620299,61.68805342238869,59.67634616479751,59.77619967309743,61.05425277975071,59.31221514851207,59.82290267944336,False,60.07026921660653,61.46954825347141,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.307377808047136
2019-06-03,59.869600180010366,61.35437181315728,59.38585019864003,58.98230004245338,60.68150637014336,58.84405982646455,59.122398376464844,False,59.67634616479751,61.05425277975071,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.906369202090104
2019-06-04,59.72949915835321,60.850832996601696,58.85217331039749,59.309197049352655,59.92783031861063,57.956966068863004,59.49599838256836,False,59.38585019864003,60.68150637014336,0,0,0.0,0.0,0.0,-91.33842755083958,2,27.653569214297136
2019-06-05,60.28990456296931,60.65708646930145,58.73773299311396,59.82290300051681,60.36946011195794,58.36648542369991,60.009700775146484,False,58.85217331039749,59.92783031861063,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.680973999453386
2019-06-06,60.05640411376953,61.34467534990039,59.32173365895042,59.63609842971159,60.8914219784343,58.83380798081248,60.05640411376953,False,58.73773299311396,60.36946011195794,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.77438067669948
2019-06-10,60.94370269775391,61.06135680091117,59.086639741792084,60.24320036789467,60.61751268797062,58.61272217161339,60.943702697753906,False,59.32173365895042,60.8914219784343,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.54897784466823
2019-06-11,61.22391062582974,62.07298667351035,59.84586927196005,60.710206032129484,61.33978452538742,59.272512763472676,61.1305046081543,False,59.086639741792084,60.61751268797062,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.92258166546901
2019-06-12,60.89699803097952,62.39031373457618,60.208944373896166,60.243198724629316,61.783201762025016,59.69269297866149,60.429996490478516,False,59.84586927196005,61.33978452538742,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.521565430117448
2019-06-13,60.24320188943192,61.93069093993851,59.75751607115728,59.496000097964796,61.25069664712305,59.15507997475177,60.05640411376953,False,60.208944373896166,61.783201762025016,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.77438067669948
2019-06-14,60.0564025462039,61.34463279556206,59.17442071072203,59.44929910232991,60.559007695300224,58.36729773955569,59.58939743041992,False,59.75751607115728,61.25069664712305,0,0,0.0,0.0,0.0,-91.33842755083958,2,27.84036731000026
2019-06-17,60.38330311593038,61.03152690236737,58.938163969216305,59.63609776979246,60.52497975460682,58.43169662391756,59.96299743652344,False,59.17442071072203,60.559007695300224,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.587567322207292
2019-06-18,60.149802346229954,61.49552526875865,59.399070682411796,59.68280078628388,60.702559374388244,58.621342980482005,59.82290267944336,False,58.938163969216305,60.52497975460682,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.307377808047136
2019-06-19,60.89700334719939,61.21070785093756,59.16581771197095,60.47670477440823,60.6329094397548,58.744997823292564,60.85030746459961,False,59.399070682411796,60.702559374388244,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.362187378359636
2019-06-20,61.08380808133129,62.01374935929194,59.82399057478572,60.710205392203555,61.63290847274727,59.46340772249337,60.897003173828125,False,59.16581771197095,60.6329094397548,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.455578796816667
2019-06-21,60.663497430809386,62.19776348983151,60.07097562727002,60.1030970058126,61.794853525505154,59.63411508039145,60.38330078125,False,59.82399057478572,61.63290847274727,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.428174011660417
2019-06-24,60.476702499133616,61.66812184734985,59.556334458252635,59.96299792871241,61.158257684782214,58.96156736244895,60.10309982299805,False,60.07097562727002,61.794853525505154,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.86777209515651
2019-06-25,60.28990406694816,61.52488769541251,59.460172153823365,59.77619950212546,61.041668645590875,58.92005055500803,59.869598388671875,False,59.556334458252635,61.158257684782214,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.400769226504167
2019-06-26,60.24320139496013,61.240446575443315,59.2643333982908,59.77619983375889,60.77334696229514,58.77687338510427,59.91630172729492,False,59.460172153823365,61.041668645590875,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.49417590375026
2019-06-27,60.75690460205079,61.22447455298573,59.311809559367546,59.962996265084705,60.7898988845097,58.79226184652057,60.75690460205078,False,59.2643333982908,60.77334696229514,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.17538165326198
2019-06-28,60.75690776996844,61.79977764671989,59.82899489121082,60.33660207685751,60.966099976109696,59.00672584046887,60.523406982421875,False,59.311809559367546,60.7898988845097,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.708386414004167
2019-07-02,61.45740742016609,61.73171725204679,59.823503803407064,60.94370285988474,61.35355834127019,59.384371250972336,61.03710174560547,False,59.82899489121082,60.966099976109696,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.735775940371354
2019-07-03,61.22390332064797,62.5058238115138,60.44639507341008,60.943699552812646,61.98868237038986,59.98909956782914,61.17720031738281,False,59.823503803407064,61.35355834127019,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.015973083926042
2019-07-04,61.36400206665402,62.272758021150985,60.26638634115296,60.85030462674183,61.93651158915502,59.932036817738144,61.27060317993164,False,60.44639507341008,61.98868237038986,0,0,0.0,0.0,0.0,-91.33842755083958,2,31.202778809023698
2019-07-05,61.36400540058556,62.29025499227478,60.34303197127022,61.08380872519524,61.82611495590649,59.87762872381216,61.1305046081543,False,60.26638634115296,61.93651158915502,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.92258166546901
2019-07-08,61.08380392714753,62.38652570600364,60.48264166114904,60.42999748416836,62.078271590317975,60.14896583738701,60.710201263427734,False,60.34303197127022,61.82611495590649,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.081974976015886
2019-07-09,60.99040871649751,61.97793589603632,60.102395117643646,60.57010302229097,61.388864436401335,59.37440088670268,60.61680603027344,False,60.48264166114904,62.078271590317975,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.895184509707292
2019-07-10,61.083807606583896,61.94053684170794,60.11775142225634,60.47670413220459,61.60991924273321,59.61057259285987,60.61680603027344,False,60.102395117643646,61.388864436401335,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.895184509707292
2019-07-11,61.17720697214358,61.98853165758408,60.17016756382235,60.710205392203555,61.446567176036645,59.50128830424404,60.897003173828125,False,60.11775142225634,61.60991924273321,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.455578796816667
2019-07-12,61.03710507298585,62.06907397375844,60.32693126595512,60.80360428301584,61.70322501112056,59.776642330582504,60.897003173828125,False,60.17016756382235,61.446567176036645,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.455578796816667
2019-07-15,60.850303153057425,61.911302450065264,60.18833965721951,60.38330160487721,61.70793298537657,59.91473650443689,60.710201263427734,False,60.32693126595512,61.70322501112056,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.081974976015886
2019-07-16,60.99040520658023,61.66864917888836,59.9858507499451,60.71020142656789,61.262289514586605,59.44894406522263,60.8036003112793,False,60.18833965721951,61.70793298537657,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.26877307171901
2019-07-17,60.710201263427734,61.82140461926038,60.15586282699883,60.523403494506894,61.65491528438055,59.857632746098936,60.710201263427734,False,59.9858507499451,61.262289514586605,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.081974976015886
2019-07-18,60.616801717201724,61.54703644717959,59.886918536505775,60.33659794100139,61.44805395178852,59.566297267386915,60.47669982910156,False,60.15586282699883,61.65491528438055,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.614972107363542
2019-07-19,60.896999366571244,61.41777055427638,59.78933952603001,60.52340382667915,61.2249432354347,59.44561115599627,60.75690460205078,False,59.886918536505775,61.44805395178852,0,0,0.0,0.0,0.0,-91.33842755083958,2,30.17538165326198
2019-07-22,60.57009770960723,61.74631994812666,60.09696050565468,60.19649505615234,61.46350041790687,59.63955167712975,60.196495056152344,False,59.78933952603001,61.2249432354347,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.054562561465104
2019-07-23,60.616801717201724,61.395004528976536,59.723958530381914,60.24319905756063,61.085859119525715,59.2606816997337,60.47669982910156,False,60.09696050565468,61.46350041790687,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.614972107363542
2019-07-24,61.08380292270672,61.42985652064416,59.795952201890984,60.196495720228015,61.15956633924469,59.36919985943338,60.429996490478516,False,59.723958530381914,61.085859119525715,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.521565430117448
2019-07-25,60.429996659904226,61.97981337791773,60.25762539032292,60.14980001034484,61.07559756377155,59.32183968550578,60.38330078125,False,59.795952201890984,61.15956633924469,0,0,0.0,0.0,0.0,-91.33842755083958,2,29.428174011660417
2019-07-26,60.056403781743064,61.34448806447171,59.47968109370522,59.682801106605396,61.01490859978631,59.2943654260604,60.009700775146484,False,60.25762539032292,61.07559756377155,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.680973999453386
2019-07-29,60.00969612146187,60.94871121696319,59.098414661888505,59.58939403526074,60.49178888053317,58.81765795664953,59.682796478271484,False,59.47968109370522,61.01490859978631,0,0,0.0,0.0,0.0,-91.33842755083958,2,28.027165405703386
2019-07-30,59.7761987641457,60.90626637417645,59.1004009019089,59.54269798772325,60.47183648789037,58.73507201704708,59.58939743041992,False,59.098414661888505,60.49178888053317,0,0,0.0,0.0,0.0,-91.33842755083958,2,27.84036731000026
2019-07-31,59.40259485724375,60.635773564236516,58.864617514577915,59.122394643971084,60.40078385448152,58.69676748041546,59.16909408569336,False,59.1004009019089,60.47183648789037,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.999760620547136
2019-08-01,59.07569445490637,60.303941110813675,58.54487520251967,58.7954942451784,59.92014376678698,58.27515067914672,58.888893127441406,False,58.864617514577915,60.40078385448152,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.43935870404323
2019-08-02,58.56199505959329,59.9078917549951,58.1541510082375,58.04829406738281,59.658424472999506,57.9213765373744,58.04829406738281,False,58.54487520251967,59.92014376678698,0,0,0.0,0.0,0.0,-91.33842755083958,2,24.758160583926042
2019-08-05,57.53459019960023,59.407628007046846,57.6213437315352,56.97418975830079,58.96257706254649,57.05469189585708,56.97418975830078,False,58.1541510082375,59.658424472999506,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.60995196576198
2019-08-06,56.507182480379456,58.50778388997958,56.44625033133939,55.152877394295004,58.03092807639826,55.81777326491333,56.32038116455078,False,57.6213437315352,58.96257706254649,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.30233477826198
2019-08-07,56.36709190354611,57.568821087167045,55.27685370372504,55.900090301816846,56.54945028968998,53.57695683961661,56.226993560791016,False,56.44625033133939,58.03092807639826,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.115559570742448
2019-08-08,56.64729571493524,57.425426758818595,55.21752035562813,56.086891655096444,57.57035986111256,54.49994888462688,56.226993560791016,False,55.27685370372504,56.54945028968998,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.115559570742448
2019-08-09,56.41379435323567,57.75008024701081,55.59445045965916,56.04019165039063,57.559238659779396,54.63607885326884,56.040191650390625,False,55.21752035562813,57.57035986111256,0,0,0.0,0.0,0.0,-91.33842755083958,2,20.741955749941667
2019-08-12,55.57318756818247,57.465300192582276,55.38226229959394,55.10618599197925,57.43826773009206,54.65801388858046,55.15288543701172,False,55.59445045965916,57.559238659779396,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.967343323183854
2019-08-13,54.358980764365874,56.61839991265258,54.39464382264959,53.79857677039855,56.47328397635289,53.63355163360077,53.8919792175293,False,55.38226229959394,57.43826773009206,0,0,0.0,0.0,0.0,-91.33842755083958,2,16.44553088421901
2019-08-14,54.685881171756876,55.48345088196576,52.981980060906814,54.17218017578126,55.2668504125361,52.22493990228015,54.17218017578125,False,54.39464382264959,56.47328397635289,0,0,0.0,0.0,0.0,-91.33842755083958,2,17.005932800722917
2019-08-15,53.82358263944024,55.87687721522353,53.40511364135665,52.8294802256468,55.74629115202625,52.77644402503811,53.7762451171875,False,52.981980060906814,55.2668504125361,0,0,0.0,0.0,0.0,-91.33842755083958,2,16.214062683535417
2019-08-16,53.53955554128707,55.12536227176463,52.60042861980263,53.06617308095452,54.3589401387961,51.11978078374111,53.492218017578125,False,53.40511364135665,55.74629115202625,0,0,0.0,0.0,0.0,-91.33842755083958,2,15.646008484316667
2019-08-19,55.00704095378547,54.69231416838027,52.24538716739174,53.9182634519426,54.70968875607265,51.5843566521733,54.865028381347656,False,52.60042861980263,54.3589401387961,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.39162921185573
2019-08-20,54.43897817022933,56.66861135127924,53.55939005842521,53.965595751357775,55.58739475985788,52.41453595524853,54.344303131103516,False,52.24538716739174,54.70968875607265,0,0,0.0,0.0,0.0,-91.33842755083958,2,17.350178711367448
2019-08-21,54.249624226915934,55.92662531081768,52.93520971455828,53.96559549924416,55.46824017308774,52.45950239625051,54.15494918823242,False,53.55939005842521,55.58739475985788,0,0,0.0,0.0,0.0,-91.33842755083958,2,16.97147082562526
2019-08-22,54.060272914291055,55.66515743152275,52.788498840993384,53.776244174134035,55.41259973835534,52.55287550494928,53.82358169555664,False,52.93520971455828,55.46824017308774,0,0,0.0,0.0,0.0,-91.33842755083958,2,16.308735840273698
2019-08-23,54.296963432477455,55.41659436416148,52.72619582689861,53.82358100111629,55.13841812378801,52.41817577429265,54.060272216796875,False,52.788498840993384,55.41259973835534,0,0,0.0,0.0,0.0,-91.33842755083958,2,16.782116882754167
2019-08-26,53.20818328857422,55.517182365713175,52.93373010436067,52.356093511014286,55.14623770806444,52.55028399285346,53.20818328857422,False,52.72619582689861,55.13841812378801,0,0,0.0,0.0,0.0,-91.33842755083958,2,15.077939026308854
2019-08-27,53.35019847475621,54.65610195837702,51.94311362509713,52.82947852351042,53.753792237654565,50.7712837728645,53.06616973876953,False,52.93373010436067,55.14623770806444,0,0,0.0,0.0,0.0,-91.33842755083958,2,14.79391192669948
2019-08-28,53.20818591257353,54.55789070263924,51.97955367170151,52.82947852351042,54.36382936888051,51.49499188803507,53.06616973876953,False,51.94311362509713,53.753792237654565,0,0,0.0,0.0,0.0,-91.33842755083958,2,14.79391192669948
2019-08-29,53.16084671020508,54.48757377903325,52.033506185546656,52.68746429466139,54.246945129879634,51.42003515838997,53.16084671020508,False,51.97955367170151,54.36382936888051,0,0,0.0,0.0,0.0,-91.33842755083958,2,14.983265869570573
2019-08-30,53.5868889922983,54.278488994677275,51.943705143376974,52.97149400761002,54.03603073247031,51.349886678577086,53.302860260009766,False,52.033506185546656,54.246945129879634,0,0,0.0,0.0,0.0,-91.33842755083958,2,15.267292969179948
2019-09-02,53.20818591257353,54.86582359944977,52.49709344000438,52.734803482055305,54.31334163855118,51.713295978346316,53.06616973876953,False,51.943705143376974,54.03603073247031,0,0,0.0,0.0,0.0,-91.33842755083958,2,14.79391192669948
2019-09-03,53.35020037294726,54.30971472073211,52.009980173315704,52.924159059619434,53.96543269839636,51.47855648570554,52.97149658203125,False,52.49709344000438,54.31334163855118,0,0,0.0,0.0,0.0,-91.33842755083958,2,14.604565613222917
2019-09-04,55.29107042820899,54.44251654816447,52.243653751812325,53.01883327190726,54.15922448501875,51.75891795992569,54.81768798828125,False,52.009980173315704,53.96543269839636,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.296948425722917
2019-09-05,55.007037580699624,57.077664520717825,53.77366137992874,53.96559766686481,54.18243383120833,51.88236552237038,54.43898010253906,False,52.243653751812325,54.15922448501875,0,0,0.0,0.0,0.0,-91.33842755083958,2,17.539532654238542
2019-09-06,55.29107042820899,56.67670122485002,53.52795341084247,54.67567181165436,55.320741932882164,52.782244046964976,54.81768798828125,False,53.77366137992874,54.18243383120833,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.296948425722917
2019-09-09,55.33840630080113,56.79309006853237,53.78681872472507,54.912361395237966,56.007301453145615,53.4271749246543,55.101715087890625,False,53.52795341084247,55.320741932882164,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.865002624941667
2019-09-10,56.14315383923105,56.83286640394174,53.973129833971484,55.57509638443715,56.16643699526847,53.67997019014534,55.76445007324219,False,53.78681872472507,56.007301453145615,0,0,0.0,0.0,0.0,-91.33842755083958,2,20.190472595644792
2019-09-11,57.515968322753906,57.56280748099178,54.65356435403256,56.37984970763447,56.908215728560876,54.360682859859914,57.515968322753906,False,53.973129833971484,56.16643699526847,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.69350909466823
2019-09-12,57.705319597459,59.47043967867232,56.10505188639024,56.663876072608446,57.76157894672157,55.11564715033661,57.04258346557617,False,54.65356435403256,56.908215728560876,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.74673938031276
2019-09-13,57.5159654505324,59.36166810944636,56.17317767116213,56.99524549799588,57.95388591044551,55.39898061769502,57.4686279296875,False,56.10505188639024,57.76157894672157,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.598828308535417
2019-09-16,57.75265835935532,59.04409673973387,56.018480373141344,57.27927591378683,58.273061426092376,55.78008225392794,57.37395095825195,False,56.17317767116213,57.95388591044551,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.409474365664323
2019-09-17,56.99524734776968,59.21625091779135,56.31586944184942,56.237836154805656,58.515325751422104,56.09407718887176,56.5692024230957,False,56.018480373141344,58.273061426092376,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.799977295351823
2019-09-18,56.85323310211598,58.43339857535348,55.55904527496548,56.52186682255888,57.472849287953466,54.8557494181656,56.66387939453125,False,56.31586944184942,58.515325751422104,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.989331238222917
2019-09-19,56.80589459537916,58.242265959611665,55.51111281550543,55.95380473179987,57.87010299761935,55.30902176387682,56.52186584472656,False,55.55904527496548,57.472849287953466,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.705304138613542
2019-09-20,57.18460418207542,58.17571634514885,55.53871344660083,56.711221709083475,57.165459166952445,54.66543013605578,56.8058967590332,False,55.51111281550543,57.87010299761935,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.273365967226823
2019-09-23,57.27927680776901,58.441963579350244,55.913405773835244,56.28517437888409,58.12599172637677,55.4801271790157,56.33251190185547,False,55.53871344660083,57.165459166952445,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.326596252871354
2019-09-24,57.08992263566808,58.57460874154523,56.14943804672498,56.569202664014,57.542227777676494,54.9478465442309,56.7585563659668,False,55.913405773835244,58.12599172637677,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.17868518109401
2019-09-25,56.80588855664061,58.21273997009787,55.88509399345588,56.14315246782224,57.883465771905996,55.35274744744288,56.237831115722656,False,56.14943804672498,57.542227777676494,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.13723468060573
2019-09-26,56.71121860186085,57.921472876799186,55.66442824687836,56.14315749842174,57.348498120605946,54.88263911996854,56.5692024230957,False,55.88509399345588,57.883465771905996,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.799977295351823
2019-09-27,56.805891013274,57.848150901024574,55.53414508329341,56.52186228053189,57.349681930130075,54.98643756048637,56.71121597290039,False,55.66442824687836,57.348498120605946,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.084004394961198
2019-09-30,57.279272053465384,57.888955822525105,55.78250854468432,56.56919843296788,57.72712695658848,55.39979201222392,57.18459701538086,False,55.53414508329341,57.349681930130075,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.030766479922136
2019-10-02,56.75855418787912,58.36631511041916,56.28220286178998,56.28517175697374,57.690184104384976,55.45563732624783,56.474525451660156,False,55.78250854468432,57.72712695658848,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.61062335248073
2019-10-03,56.00114585709899,57.820569105435425,55.71973614613307,55.291072174777135,57.3547502208161,55.18986453945552,55.71711349487305,False,56.28220286178998,57.690184104384976,0,0,0.0,0.0,0.0,-91.33842755083958,2,20.09579943890651
2019-10-04,55.859125292863965,57.021910263085914,54.824718885160785,54.91236045739169,56.419330509129786,54.05132165120002,55.149051666259766,False,55.71973614613307,57.3547502208161,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.959675781679948
2019-10-08,56.00114557970337,56.9123342551227,54.75706786732437,54.91236449422108,56.06771869923027,53.779156111587056,55.338409423828125,False,54.824718885160785,56.419330509129786,0,0,0.0,0.0,0.0,-91.33842755083958,2,19.338391296816667
2019-10-09,55.19639564272212,57.02419399194359,54.98554934649227,54.53365945803874,56.03223579682029,53.836210977476476,55.007041931152344,False,54.75706786732437,56.06771869923027,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.675656311465104
2019-10-10,55.56682358522592,56.29859961432203,54.129484242116796,54.5111477386753,55.589212462474855,53.44009941953471,55.13495635986328,False,54.98554934649227,56.03223579682029,0,0,0.0,0.0,0.0,-91.33842755083958,2,18.93148516888698
2019-10-11,56.76645388139812,56.606886522124505,54.46711447925922,55.4708521790979,55.56382388024612,53.49614398441122,56.57451248168945,False,54.129484242116796,55.589212462474855,0,0,0.0,0.0,0.0,-91.33842755083958,2,21.810597412539323
2019-10-14,57.9180969863582,58.154658849204374,55.54059173252087,57.34227642804097,56.7360296286285,54.38247455848852,57.534217834472656,False,54.46711447925922,55.56382388024612,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.73000811810573
2019-10-15,57.726159240904344,59.4570007451641,56.5740265940083,57.15033502160929,59.05026655726393,55.91675177552261,57.534217834472656,False,55.54059173252087,56.7360296286285,0,0,0.0,0.0,0.0,-91.33842755083958,2,23.73000811810573
2019-10-16,57.822126215831645,59.19526441734747,56.44228553478778,57.438243415567825,58.59913957303185,55.59969584234367,57.67816925048828,False,56.5740265940083,59.05026655726393,0,0,0.0,0.0,0.0,-91.33842755083958,2,24.01791095013698
2019-10-17,58.733844562627546,59.081691316247216,56.4374192481843,58.15802036770338,58.98424502368805,55.98828844297671,58.4459342956543,False,56.44228553478778,58.59913957303185,0,0,0.0,0.0,0.0,-91.33842755083958,2,25.55344104046901
2019-10-18,58.733844562627546,60.21564375628679,57.38901586960596,58.15802036770338,59.7702264288525,56.683703311681676,58.4459342956543,False,56.4374192481843,58.98424502368805,0,0,0.0,0.0,0.0,-91.33842755083958,2,25.55344104046901
2019-10-21,58.82981298207435,60.166154593796115,57.47401334561813,58.20600801855856,59.63413562806037,56.677877344617634,58.68585968017578,False,57.38901586960596,59.7702264288525,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.03329180951198
2019-10-22,59.117726626231146,60.18244548372051,57.61255480683458,58.6858630348709,59.57811532901479,56.87374641695928,58.92578887939453,False,57.47401334561813,59.63413562806037,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.51315020794948
2019-10-23,59.117727733619226,60.39752637177671,57.91599253786094,58.44593828515145,60.06653284196112,57.40886452366177,58.733848571777344,False,57.61255480683458,59.57811532901479,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.129269592715104
2019-10-24,59.45362710932602,60.29720254331197,57.92615218069039,58.9257909648885,59.72472446862063,57.13142171006084,59.3576545715332,False,57.91599253786094,60.06653284196112,0,0,0.0,0.0,0.0,-91.33842755083958,2,27.376881592226823
2019-10-25,59.453620709650124,60.69080376248967,58.361956540792534,59.06973792175656,60.28035881585592,57.690281549577676,59.16571044921875,False,57.92615218069039,59.72472446862063,0,0,0.0,0.0,0.0,-91.33842755083958,2,26.992993347597917
2019-10-28,59.78951948082472,60.614008585507364,58.36217402362881,57.39026104531027,60.319952422258375,57.841030225168225,57.82212829589844,False,58.361956540792534,60.28035881585592,0,0,0.0,0.0,0.0,-91.33842755083958,2,24.305829040957292
2019-10-29,57.19831655251052,60.89271605099325,58.70241616611086,56.76645298619858,58.84801059522545,55.70984293860039,57.05436325073242,False,58.36217402362881,60.319952422258375,0,0,0.0,0.0,0.0,-91.33842755083958,2,22.77029895062526
