,High,Phat_High,Low,Phat_Low,Close,Order_Price_Short,Order_Price_Long,Order_Success_Short,Order_Success_Long,Trade_Price_Short,Trade_Price_Long,Transaction,Cash,Position,Balance
2019-01-08,58.412121140813404,58.83946710035085,57.73709664427096,58.25334563904821,58.27711486816406,58.017055284655704,56.7514447198068,1,0,58.017055284655704,0.0,58.017055284655704,1803.8988230039076,-36,-294.0773122499986
2019-01-09,59.40215330633499,58.44703259261106,58.45711630250715,57.66234368679506,58.9521369934082,58.83946710035085,58.25334563904821,1,0,58.83946710035085,0.0,58.83946710035085,1862.7382901042586,-37,-318.49077865184495
2019-01-10,58.68212824671951,59.45301596931764,57.9171018387047,58.52684879807089,58.322120666503906,58.44703259261106,57.66234368679506,1,0,58.44703259261106,0.0,58.44703259261106,1921.1853226968697,-38,-295.0552626302788
2019-01-11,59.177146895822254,58.66337393640885,58.41212051461634,57.85361463425517,58.86213684082031,59.45301596931764,58.52684879807089,0,1,0.0,58.52684879807089,-58.52684879807089,1862.6584738987988,-37,-315.2405892115528
2019-01-14,58.68212648189969,59.11040089187669,58.052106368765315,58.46798796370692,58.097110748291016,58.66337393640885,57.85361463425517,1,0,58.66337393640885,0.0,58.66337393640885,1921.3218478352076,-38,-286.36836059985103
2019-01-15,58.81712927518005,58.806774901376926,58.09710731228243,58.00956765344866,58.59212112426758,59.11040089187669,58.46798796370692,0,1,0.0,58.46798796370692,-58.46798796370692,1862.8538598715006,-37,-305.0546217263998
2019-01-16,58.77213701324872,58.693493239787756,57.96210622428899,58.112057584008944,58.63713073730469,58.806774901376926,58.00956765344866,0,1,0.0,58.00956765344866,-58.00956765344866,1804.844292218052,-36,-306.0924143249167
2019-01-17,58.90713642248831,58.894660808503126,58.41212256629946,57.950693032164374,58.63713073730469,58.693493239787756,58.112057584008944,1,0,58.693493239787756,0.0,58.693493239787756,1863.5377854578398,-37,-306.0360518224336
2019-01-18,58.9521373104253,58.83113408057613,58.59212288480709,58.45194761618689,58.81713104248047,58.894660808503126,57.950693032164374,1,0,58.894660808503126,0.0,58.894660808503126,1922.432446266343,-38,-312.61853334791476
2019-01-21,59.31215173604351,59.01677604795513,58.72712915275192,58.59287948475562,58.81713104248047,58.83113408057613,58.45194761618689,1,0,58.83113408057613,0.0,58.83113408057613,1981.263580346919,-39,-312.6045303098192
2019-01-22,59.2221480668448,59.290679211804154,58.54712361410738,58.73273079393049,58.59212112426758,59.01677604795513,58.59287948475562,1,1,59.01677604795513,58.59287948475562,0.42389656319951285,1981.6874769101187,-39,-303.40524693631687
2019-01-23,58.9521397016795,59.252435547294816,58.32211958132037,58.529602355072406,58.45711898803711,59.290679211804154,58.73273079393049,0,1,0.0,58.73273079393049,-58.73273079393049,1922.9547461161883,-38,-298.41577542922187
2019-01-24,58.90713227326584,58.91591454463303,58.50212034066588,58.310641880316375,58.772132873535156,59.252435547294816,58.529602355072406,0,1,0.0,58.529602355072406,-58.529602355072406,1864.4251437611158,-37,-310.143772559685
2019-01-25,59.31215286254883,58.90664742733511,58.547126485270134,58.52358240345169,59.31215286254883,58.91591454463303,58.310641880316375,1,0,58.91591454463303,0.0,58.91591454463303,1923.341058305749,-38,-330.52075047110657
2019-01-28,59.672173547569116,59.32171458415652,59.2221571765217,58.54568228422566,59.267154693603516,58.90664742733511,58.52358240345169,1,0,59.2221571765217,0.0,59.2221571765217,1982.5632154822706,-39,-328.8558175682665
2019-01-29,59.49215730349649,59.73301703940309,58.90713470262245,59.27429984183262,59.35715103149414,59.32171458415652,58.54568228422566,1,0,59.32171458415652,0.0,59.32171458415652,2041.8849300664272,-40,-332.40111119333847
2019-01-30,59.852172518899145,59.49802854248428,59.35715180401599,58.862770677551296,59.67216873168945,59.73301703940309,59.27429984183262,1,0,59.73301703940309,0.0,59.73301703940309,2101.6179471058304,-41,-344.9409708934372
2019-01-31,60.25717748330309,59.84148351474303,59.76216369254863,59.40262299900988,60.032169342041016,59.49802854248428,58.862770677551296,1,0,59.76216369254863,0.0,59.76216369254863,2161.380110798379,-42,-359.9710015673436
2019-02-01,59.8521714169171,60.293418902904584,59.31215319852636,59.78071620428294,59.492156982421875,59.84148351474303,59.40262299900988,1,1,59.84148351474303,59.40262299900988,0.438860515733154,2161.8189713141123,-42,-336.8516219476064
2019-02-04,59.49215730349649,59.851969757799786,59.087145354193666,59.2657787941489,59.35715103149414,60.293418902904584,59.78071620428294,0,1,0.0,59.49215730349649,-59.49215730349649,2102.3268140106156,-41,-331.31637828064413
2019-02-08,59.35715659447202,59.476032222840075,58.59213013703239,59.084016958986645,59.267154693603516,59.851969757799786,59.2657787941489,0,1,0.0,59.2657787941489,-59.2657787941489,2043.0610352164667,-40,-327.6251525276739
2019-02-11,59.492158724417095,59.327514663290195,59.042142384797145,58.56119672619872,59.402156829833984,59.476032222840075,59.084016958986645,1,1,59.476032222840075,59.084016958986645,0.39201526385343044,2043.4530504803201,-40,-332.63322271303923
2019-02-12,59.85217109536225,59.49581258606161,59.22215098840852,59.09306063802362,59.62716293334961,59.327514663290195,58.56119672619872,1,0,59.327514663290195,0.0,59.327514663290195,2102.78056514361,-41,-341.93311512372384
2019-02-13,60.66220156570163,59.91216594739703,59.76216892189806,59.223032707623936,60.392189025878906,59.49581258606161,59.09306063802362,1,0,59.76216892189806,0.0,59.76216892189806,2162.5427340655083,-42,-373.9292050214058
2019-02-14,60.57219793362332,60.704402005135,60.12218162465645,59.7996047659894,60.4821891784668,59.91216594739703,59.223032707623936,1,0,60.12218162465645,0.0,60.12218162465645,2222.664915690165,-43,-378.0692189839074
2019-02-15,60.21218762095159,60.594746896985406,59.672169386690584,60.13453589146089,59.717166900634766,60.704402005135,59.7996047659894,0,1,0.0,59.7996047659894,-59.7996047659894,2162.8653109241754,-42,-345.2556989024847
2019-02-18,61.20222539418728,60.15990013225537,60.34719705080334,59.62722934170837,60.932212829589844,60.594746896985406,60.13453589146089,1,0,60.594746896985406,0.0,60.594746896985406,2223.4600578211607,-43,-396.62509385120256
2019-02-19,61.157213556048184,61.24074756411979,59.26714643438187,60.414663182884965,59.53715896606445,60.15990013225537,59.62722934170837,1,1,60.15990013225537,59.62722934170837,0.5326707905470016,2223.9927286117077,-43,-336.1051069290638
2019-02-20,59.537156883958005,61.21441359830777,58.86213244506212,59.16492165621688,59.4471549987793,61.24074756411979,60.414663182884965,0,1,0.0,59.537156883958005,-59.537156883958005,2164.45557172775,-42,-332.3249382209806
2019-02-21,60.137549784308774,59.47386459123827,59.62986236862285,58.86374958567422,59.90678405761719,61.21441359830777,59.16492165621688,0,0,0.0,0.0,0.0,2164.45557172775,-42,-351.629358692172
2019-02-22,59.72216227365203,60.10161251708724,59.26063085873228,59.70301852523178,59.445247650146484,59.47386459123827,58.86374958567422,1,0,59.47386459123827,0.0,59.47386459123827,2223.9294363189883,-43,-332.2162126373105
2019-02-25,59.58371302497595,59.730880735254765,59.21448645641311,59.209483431505035,59.26063537597656,60.10161251708724,59.70301852523178,0,1,0.0,59.58371302497595,-59.58371302497595,2164.3457232940123,-42,-324.60096249700337
2019-02-26,59.214486177699584,59.55106068587426,58.70679876801391,59.22284416141151,59.02987289428711,59.730880735254765,59.209483431505035,0,1,0.0,59.209483431505035,-59.209483431505035,2105.1362398625074,-41,-315.0885488032641
2019-02-27,59.30678816765386,59.28278562123056,58.98371757833554,58.66971008557377,59.16832733154297,59.55106068587426,59.22284416141151,0,1,0.0,59.22284416141151,-59.22284416141151,2045.9133957010959,-40,-320.8196975606229
2019-02-28,59.81447744902002,59.16510520150688,59.12218028892678,59.021304832071706,59.21448516845703,59.28278562123056,58.66971008557377,1,0,59.28278562123056,0.0,59.28278562123056,2105.1961813223265,-41,-322.59771058441174
2019-03-01,59.39909621948901,59.9032601990945,58.98372073136272,59.12510517609136,59.26063537597656,59.16510520150688,59.021304832071706,1,1,59.16510520150688,59.021304832071706,0.14380036943517638,2105.3399816917617,-41,-324.3460687232773
2019-03-04,59.722166826077355,59.381932086863515,59.07602561290067,58.969474474176174,59.26063537597656,59.9032601990945,59.12510517609136,0,1,0.0,59.12510517609136,-59.12510517609136,2046.2148765156703,-40,-324.2105385233922
2019-03-05,59.44525340555188,59.70418530815221,58.98372194594731,59.08806268691828,59.39909744262695,59.381932086863515,58.969474474176174,1,0,59.381932086863515,0.0,59.381932086863515,2105.5968086025337,-41,-329.7661865451714
2019-03-06,59.76831629631674,59.45448543414141,59.16832406787166,58.974440163763106,59.72216033935547,59.70418530815221,59.08806268691828,1,0,59.70418530815221,0.0,59.70418530815221,2165.300993910686,-42,-343.0297403422437
2019-03-07,60.18369681947176,59.72849898539449,59.3990947817734,59.18612836840852,59.860626220703125,59.45448543414141,58.974440163763106,1,0,59.45448543414141,0.0,59.45448543414141,2224.7554793448276,-43,-349.2514481454068
2019-03-08,59.53755511569605,60.28660216717751,59.12217964115552,59.412056184603,59.30678939819336,59.72849898539449,59.18612836840852,0,1,0.0,59.18612836840852,-59.18612836840852,2165.569350976419,-42,-325.3158037477019
2019-03-11,59.537557634781045,59.48052155156567,59.16833106267227,59.09450745379274,59.49140167236328,60.28660216717751,59.412056184603,0,1,0.0,59.412056184603,-59.412056184603,2106.157294791816,-41,-332.99017377507835
2019-03-12,59.906782181560445,59.52315499699206,59.537555621934494,59.18102032265419,59.860626220703125,59.48052155156567,59.09450745379274,1,0,59.537555621934494,0.0,59.537555621934494,2165.694850413751,-42,-348.4514508557804
2019-03-13,59.67601335760636,59.92508752001394,59.352942775644635,59.56553901868669,59.445247650146484,59.52315499699206,59.18102032265419,1,0,59.52315499699206,0.0,59.52315499699206,2225.218005410743,-43,-330.92764354555584
2019-03-14,59.72216668068157,59.67403114245499,59.35294715542865,59.32817898829812,59.67601776123047,59.92508752001394,59.56553901868669,0,1,0.0,59.56553901868669,-59.56553901868669,2165.6524663920563,-42,-340.74027957962335
2019-03-15,60.09139194016799,59.74890518930083,59.537555621934494,59.359303141611406,59.860626220703125,59.67403114245499,59.32817898829812,1,0,59.67403114245499,0.0,59.67403114245499,2225.3264975345114,-43,-348.68042995572296
2019-03-18,60.18369357672289,60.09007385433628,59.72216216266087,59.552613999262725,60.09138870239258,59.74890518930083,59.359303141611406,1,0,59.74890518930083,0.0,59.74890518930083,2285.075402723812,-44,-358.94570018146123
2019-03-19,60.36831095760064,60.18784516162261,60.09138928949367,59.7316017004092,60.3221549987793,60.09007385433628,59.552613999262725,1,0,60.09138928949367,0.0,60.09138928949367,2345.166792013306,-45,-369.33018293176247
2019-03-20,60.137547187779326,60.402659427020915,59.81447659284239,60.1152336088313,60.04524230957031,60.18784516162261,59.7316017004092,0,0,0.0,0.0,0.0,2345.166792013306,-45,-356.86911191735817
2019-03-21,60.18369936068598,60.13028954636336,59.81447982788087,59.782728152929415,59.81447982788086,60.402659427020915,60.1152336088313,0,1,0.0,60.1152336088313,-60.1152336088313,2285.0515584044747,-44,-346.7855540222831
2019-03-22,59.99908771293965,60.15552999550811,59.35294650838006,59.8237393158222,59.7683219909668,60.13028954636336,59.782728152929415,0,1,0.0,59.782728152929415,-59.782728152929415,2225.2688302515453,-43,-344.76901536002697
2019-03-25,59.12218072102839,60.02381070680948,58.79910659790039,59.318175135416524,58.79910659790039,60.15552999550811,59.8237393158222,0,1,0.0,59.12218072102839,-59.12218072102839,2166.1466495305167,-42,-303.4158275812997
2019-03-26,59.16832480269025,59.06408371053504,58.891406663509265,58.77099110312111,58.98371505737305,60.02381070680948,59.318175135416524,0,1,0.0,59.16832480269025,-59.16832480269025,2106.9783247278265,-41,-311.35399262446845
2019-03-27,59.07602569355499,59.14398768182739,58.89141240902153,58.91601705460289,58.937564849853516,59.06408371053504,58.77099110312111,1,0,59.06408371053504,0.0,59.06408371053504,2166.0424084383617,-42,-309.33531525548597
2019-03-28,59.02987231961805,59.08366328344078,58.75295415779795,58.889230344343936,58.79910659790039,59.14398768182739,58.91601705460289,0,1,0.0,58.91601705460289,-58.91601705460289,2107.126391383759,-41,-303.6369791301572
2019-03-29,59.12217588756613,59.00904643098028,58.79910179085066,58.742869632118875,58.98371505737305,59.08366328344078,58.889230344343936,1,1,59.08366328344078,58.889230344343936,0.194432939096842,2107.3208243228555,-41,-311.0114930294394
2019-04-01,59.81447795232575,59.15338863185456,59.16832970535521,58.80750328641747,59.7683219909668,59.00904643098028,58.742869632118875,1,0,59.16832970535521,0.0,59.16832970535521,2166.4891540282106,-42,-343.7803695923949
2019-04-02,60.46062282206712,59.7971479220713,60.045247314299914,59.19623952750935,60.414466857910156,59.15338863185456,58.80750328641747,1,0,60.045247314299914,0.0,60.045247314299914,2226.5344013425106,-43,-371.2876735476261
2019-04-03,61.47598395824758,60.534703816794725,60.92214766072313,60.1030424050942,61.29137420654297,59.7971479220713,59.19623952750935,1,0,60.92214766072313,0.0,60.92214766072313,2287.4565490032337,-44,-409.3639160846569
2019-04-04,61.7990538944478,61.537466330908146,61.10675676922661,60.964450680295656,61.3836784362793,60.534703816794725,60.1030424050942,1,0,61.10675676922661,0.0,61.10675676922661,2348.5633057724604,-45,-413.702223860108
2019-04-08,61.84520855700118,61.86699604259957,61.33752119218105,61.09527313069266,61.56828689575195,61.537466330908146,60.964450680295656,1,0,61.537466330908146,0.0,61.537466330908146,2410.1007721033684,-46,-422.04042510122144
2019-04-09,61.84521484375,61.826698540158255,61.47598827202151,61.35098635740981,61.84521484375,61.86699604259957,61.09527313069266,0,0,0.0,0.0,0.0,2410.1007721033684,-46,-434.7791107091316
2019-04-10,61.799053192138665,61.877702806015236,61.38367773869066,61.48090166632943,61.79905319213867,61.826698540158255,61.35098635740981,0,0,0.0,0.0,0.0,2410.1007721033684,-46,-432.6556747350105
2019-04-11,61.79906475014619,61.7993709425197,61.1990794368221,61.37348984318849,61.47599411010742,61.877702806015236,61.48090166632943,0,1,0.0,61.48090166632943,-61.48090166632943,2348.619870437039,-45,-417.79986451779496
2019-04-12,61.75290298461913,61.843470540361025,61.38367645460561,61.188699288275544,61.75290298461914,61.7993709425197,61.37348984318849,0,0,0.0,0.0,0.0,2348.619870437039,-45,-430.2607638708223
2019-04-15,62.58366347331277,61.76962483594871,61.93751525878907,61.40480555701742,61.93751525878906,61.843470540361025,61.188699288275544,1,0,61.93751525878907,0.0,61.93751525878907,2410.557385695828,-46,-438.5683162084688
2019-04-16,62.49136036964845,62.61952485539756,61.66060932901417,61.97632472869217,62.39905548095703,61.76962483594871,61.40480555701742,1,0,61.76962483594871,0.0,61.76962483594871,2472.327010531777,-47,-460.4285970732035
2019-04-17,62.72212284653142,62.54294241640914,62.26059138469554,61.62358218659036,62.629817962646484,62.61952485539756,61.97632472869217,1,0,62.61952485539756,0.0,62.61952485539756,2534.9465353871747,-48,-471.2847268198566
2019-04-18,62.76828207813426,62.696336172179635,62.35290655781713,62.31717106426985,62.39905548095703,62.54294241640914,61.62358218659036,1,0,62.54294241640914,0.0,62.54294241640914,2597.4894778035837,-49,-460.06424076331086
2019-04-23,62.67597652854103,62.81146428593859,62.07598419475625,62.34314691534684,62.49135971069336,62.696336172179635,62.31717106426985,0,1,0.0,62.31717106426985,-62.31717106426985,2535.1723067393136,-48,-464.4129593739676
2019-04-24,62.537506863049416,62.628133877822265,61.79905378054366,62.05309742892755,62.02981948852539,62.81146428593859,62.34314691534684,0,1,0.0,62.34314691534684,-62.34314691534684,2472.8291598239666,-47,-442.57235613672674
2019-04-25,62.02981760032155,62.582717991315974,61.56828619840722,61.787240060964265,61.75290298461914,62.628133877822265,62.05309742892755,0,1,0.0,62.02981760032155,-62.02981760032155,2410.799342223645,-46,-429.83419506883547
2019-04-26,61.93751972607935,61.98936112491667,61.56829315435086,61.559985030940226,61.84521484375,62.582717991315974,61.787240060964265,0,1,0.0,61.787240060964265,-61.787240060964265,2349.0121021626805,-45,-434.02256580606945
2019-04-29,62.39905426585328,61.91640415874285,62.07598364051874,61.57649141821153,62.26059341430664,61.98936112491667,61.559985030940226,1,0,62.07598364051874,0.0,62.07598364051874,2411.088085803199,-46,-452.8992112549063
2019-04-30,62.53751567575816,62.43373741656671,62.21444504753912,62.116850776748876,62.49135971069336,61.91640415874285,61.57649141821153,1,0,62.21444504753912,0.0,62.21444504753912,2473.302530850738,-47,-463.7913755518498
2019-05-02,63.1375033535586,62.56359297852902,62.583667025680484,62.21102685455559,62.99904251098633,62.43373741656671,62.116850776748876,1,0,62.583667025680484,0.0,62.583667025680484,2535.8861978764185,-48,-488.0678426509253
2019-05-03,65.0759317439527,63.16928787158779,62.35289911914876,62.60960065938077,64.33747863769531,62.56359297852902,62.21102685455559,1,0,62.56359297852902,0.0,62.56359297852902,2598.4497908549474,-49,-554.0866623921229
2019-05-06,63.552881458014646,65.18307354196348,62.39905279304557,62.325227785258775,62.8605842590332,63.16928787158779,62.60960065938077,1,1,63.16928787158779,62.60960065938077,0.5596872122070238,2599.0094780671543,-49,-481.15915062547265
2019-05-07,63.50672918910603,63.5657115128871,62.86058094533828,62.41101575877258,63.4144172668457,65.18307354196348,62.325227785258775,0,0,0.0,0.0,0.0,2599.0094780671543,-49,-508.29696800828515
2019-05-08,62.67597596894657,63.388012855523684,62.16828852741269,62.89659675430343,62.26059341430664,63.5657115128871,62.41101575877258,0,1,0.0,62.41101575877258,-62.41101575877258,2536.598462308382,-48,-451.9100215783369
2019-05-09,62.26059114893621,62.71628370921429,61.29137930819766,62.10241275358726,61.337528228759766,63.388012855523684,62.89659675430343,0,1,0.0,62.26059114893621,-62.26059114893621,2474.3378711594455,-47,-408.5259555922635
2019-05-10,62.260583301278714,62.11328700539787,61.014449924592085,61.24563250839951,61.75290298461914,62.71628370921429,62.10241275358726,0,1,0.0,62.10241275358726,-62.10241275358726,2412.2354584058585,-46,-428.398078886622
2019-05-14,61.52214056690587,62.431375226264414,60.82984342708865,61.02044335561258,61.19906997680664,62.11328700539787,61.24563250839951,0,1,0.0,61.24563250839951,-61.24563250839951,2350.989825897459,-45,-402.9683230588398
2019-05-15,61.70674772637656,61.40359606614453,61.199067403966815,60.82493866286048,61.56828689575195,62.431375226264414,61.02044335561258,0,0,0.0,0.0,0.0,2350.989825897459,-45,-419.5830844113789
2019-05-16,61.87771176793159,61.69116978656521,61.41071016968305,61.23459909243559,61.73760986328125,61.40359606614453,60.82493866286048,1,0,61.41071016968305,0.0,61.41071016968305,2412.400536067142,-46,-427.5295176437953
2019-05-17,62.06450071236061,61.89187848386449,61.08380177132078,61.41704394278018,61.22390365600586,61.69116978656521,61.23459909243559,1,1,61.69116978656521,61.23459909243559,0.45657069412962414,2412.857106761272,-46,-403.4424614149975
2019-05-20,61.31730887130131,62.036447661232096,60.710205392203555,61.05316739643449,60.897003173828125,61.89187848386449,61.41704394278018,0,1,0.0,61.31730887130131,-61.31730887130131,2351.5397978899705,-45,-388.82534493229514
2019-05-21,61.2239059812978,61.32681464874403,60.71020142656789,60.692160596553194,60.8036003112793,62.036447661232096,61.05316739643449,0,1,0.0,61.05316739643449,-61.05316739643449,2290.486630493536,-44,-384.87178320275325
2019-05-22,61.177203808341204,61.123818301516316,60.850304144464644,60.722564620503505,60.99040603637695,61.32681464874403,60.692160596553194,0,0,0.0,0.0,0.0,2290.486630493536,-44,-393.0912351070501
2019-05-23,61.037101583226175,61.20174062320438,60.6168030356619,60.86224798115824,60.943702697753906,61.123818301516316,60.722564620503505,0,1,0.0,60.722564620503505,-60.722564620503505,2229.7640658730325,-43,-390.8151501303855
2019-05-24,61.31730586274172,61.01552572934238,60.990406197998894,60.59544050748573,61.083805084228516,61.20174062320438,60.86224798115824,1,0,61.20174062320438,0.0,61.20174062320438,2290.965806496237,-44,-396.72161720981785
2019-05-27,61.31730951762651,61.36196141803221,61.03710571635752,61.0277371902506,61.1305046081543,61.01552572934238,60.59544050748573,1,0,61.03710571635752,0.0,61.03710571635752,2352.0029122125943,-45,-398.86979515434905
2019-05-28,61.177207616992014,61.30030112464453,60.850307932763975,61.03039561687844,61.1305046081543,61.36196141803221,61.0277371902506,0,1,0.0,61.0277371902506,-61.0277371902506,2290.9751750223436,-44,-398.76702773644547
2019-05-29,61.08380342608878,61.1558925334896,60.57009887695312,60.83545166271852,60.570098876953125,61.30030112464453,61.03039561687844,0,1,0.0,61.03039561687844,-61.03039561687844,2229.944779405465,-43,-374.56947230351943
2019-05-30,60.710199932719384,61.08167766340402,60.196495390629806,60.555030726263865,60.24319839477539,61.1558925334896,60.83545166271852,0,1,0.0,60.710199932719384,-60.710199932719384,2169.2345794727457,-42,-360.97975310782067
2019-05-31,60.38330312620299,60.67386282631912,59.77619967309743,60.17693060138756,59.82290267944336,61.08167766340402,60.555030726263865,0,1,0.0,60.38330312620299,-60.38330312620299,2108.851276346543,-41,-343.8877335106349
2019-06-03,59.869600180010366,60.36208688844199,58.98230004245338,59.75572099142228,59.122398376464844,60.67386282631912,60.17693060138756,0,1,0.0,59.869600180010366,-59.869600180010366,2048.9816761665325,-40,-315.9142588920613
2019-06-04,59.72949915835321,59.843159756133005,59.309197049352655,58.934160114116295,59.49599838256836,60.36208688844199,59.75572099142228,0,1,0.0,59.72949915835321,-59.72949915835321,1989.2521770081792,-39,-331.09175991198686
2019-06-05,60.28990456296931,59.6896955024404,59.82290300051681,59.359525045785425,60.009700775146484,59.843159756133005,58.934160114116295,1,0,59.843159756133005,0.0,59.843159756133005,2049.0953367643124,-40,-351.292694241547
2019-06-06,60.05640411376953,60.32472538272819,59.63609842971159,59.85377371860381,60.05640411376953,59.6896955024404,59.359525045785425,1,0,59.6896955024404,0.0,59.6896955024404,2108.7850322667528,-41,-353.52753639779803
2019-06-10,60.94370269775391,60.065883756425855,60.24320036789467,59.60668947286262,60.943702697753906,60.32472538272819,59.85377371860381,1,0,60.32472538272819,0.0,60.32472538272819,2169.109757649481,-42,-390.52575565618326
2019-06-11,61.22391062582974,60.94925631853943,60.710206032129484,60.29728983287466,61.1305046081543,60.065883756425855,59.60668947286262,1,0,60.710206032129484,0.0,60.710206032129484,2229.8199636816103,-43,-398.7917344690245
2019-06-12,60.89699803097952,61.289925184446325,60.243198724629316,60.72895268337218,60.429996490478516,60.94925631853943,60.29728983287466,0,1,0.0,60.29728983287466,-60.29728983287466,2169.5226738487354,-42,-368.53717875136226
2019-06-13,60.24320188943192,60.83440029408731,59.496000097964796,60.19376926783888,60.05640411376953,61.289925184446325,60.72895268337218,0,1,0.0,60.24320188943192,-60.24320188943192,2109.2794719593035,-41,-353.0330967052473
2019-06-14,60.0564025462039,60.249756094023695,59.44929910232991,59.453054025538776,59.58939743041992,60.83440029408731,60.19376926783888,0,1,0.0,60.0564025462039,-60.0564025462039,2049.2230694130994,-40,-334.35282780369744
2019-06-17,60.38330311593038,59.97571291667456,59.63609776979246,59.469128589461754,59.96299743652344,60.249756094023695,59.453054025538776,1,0,60.249756094023695,0.0,60.249756094023695,2109.472825507123,-41,-349.0100693903378
2019-06-18,60.149802346229954,60.43820854468667,59.68280078628388,59.65287547871507,59.82290267944336,59.97571291667456,59.469128589461754,1,0,59.97571291667456,0.0,59.97571291667456,2169.448538423798,-42,-343.1133741128233
2019-06-19,60.89700334719939,60.17957778789481,60.47670477440823,59.681489031845466,60.85030746459961,60.43820854468667,59.65287547871507,1,0,60.47670477440823,0.0,60.47670477440823,2229.925243198206,-43,-386.63797777957734
2019-06-20,61.08380808133129,60.90903017761328,60.710205392203555,60.53844039647938,60.897003173828125,60.17957778789481,59.681489031845466,1,0,60.710205392203555,0.0,60.710205392203555,2290.6354485904094,-44,-388.8326910580281
2019-06-21,60.663497430809386,61.125120324367245,60.1030970058126,60.70487135737879,60.38330078125,60.90903017761328,60.53844039647938,0,1,0.0,60.53844039647938,-60.53844039647938,2230.09700819393,-43,-366.3849253998201
2019-06-24,60.476702499133616,60.60303037103875,59.96299792871241,60.049868694704884,60.10309982299805,61.125120324367245,60.70487135737879,0,1,0.0,60.476702499133616,-60.476702499133616,2169.620305694796,-42,-354.70988687112185
2019-06-25,60.28990406694816,60.48372024035787,59.77619950212546,59.97147824224664,59.869598388671875,60.60303037103875,60.049868694704884,0,1,0.0,60.049868694704884,-60.049868694704884,2109.5704370000913,-41,-345.0830969354556
2019-06-26,60.24320139496013,60.2442880554438,59.77619983375889,59.76677437834363,59.91630172729492,60.48372024035787,59.97147824224664,0,1,0.0,59.97147824224664,-59.97147824224664,2049.5989587578447,-40,-347.0531103339522
2019-06-27,60.75690460205079,60.26055405536057,59.962996265084705,59.782737080545274,60.75690460205078,60.2442880554438,59.76677437834363,1,0,60.2442880554438,0.0,60.2442880554438,2109.8432468132887,-41,-381.1898418707933
2019-06-28,60.75690776996844,60.806402468026086,60.33660207685751,59.97841234021554,60.523406982421875,60.26055405536057,59.782737080545274,1,0,60.33660207685751,0.0,60.33660207685751,2170.1798488901463,-42,-371.8032443715724
2019-07-02,61.45740742016609,60.77012112723383,60.94370285988474,60.360935099666726,61.03710174560547,60.806402468026086,59.97841234021554,1,0,60.94370285988474,0.0,60.94370285988474,2231.123551750031,-43,-393.4718233110043
2019-07-03,61.22390332064797,61.46748506730795,60.943699552812646,60.98069562407313,61.17720031738281,60.77012112723383,60.360935099666726,1,0,60.943699552812646,0.0,60.943699552812646,2292.0672513028435,-44,-399.72956266200026
2019-07-04,61.36400206665402,61.26135889312134,60.85030462674183,60.9260313242501,61.27060317993164,61.46748506730795,60.98069562407313,0,1,0.0,60.98069562407313,-60.98069562407313,2231.0865556787703,-43,-403.54938105829024
2019-07-05,61.36400540058556,61.30891328752624,61.08380872519524,60.84407248668928,61.1305046081543,61.26135889312134,60.9260313242501,1,0,61.26135889312134,0.0,61.26135889312134,2292.3479145718916,-44,-397.3942881868975
2019-07-08,61.08380392714753,61.42720796813315,60.42999748416836,61.10600491874812,60.710201263427734,61.30891328752624,60.84407248668928,0,1,0.0,60.84407248668928,-60.84407248668928,2231.5038420852025,-43,-379.0348122421901
2019-07-09,60.99040871649751,61.03296151916245,60.57010302229097,60.37323121240355,60.61680603027344,61.42720796813315,61.10600491874812,0,1,0.0,60.99040871649751,-60.99040871649751,2170.513433368705,-42,-375.39241990277924
2019-07-10,61.083807606583896,61.022338506574044,60.47670413220459,60.60200131562638,60.61680603027344,61.03296151916245,60.37323121240355,1,0,61.03296151916245,0.0,61.03296151916245,2231.546394887868,-43,-374.97626441389
2019-07-11,61.17720697214358,61.07258252990569,60.710205392203555,60.46610545460535,60.897003173828125,61.022338506574044,60.60200131562638,1,0,61.022338506574044,0.0,61.022338506574044,2292.568733394442,-44,-386.8994062539955
2019-07-12,61.03710507298585,61.191803040574065,60.80360428301584,60.73229463912265,60.897003173828125,61.07258252990569,60.46610545460535,0,0,0.0,0.0,0.0,2292.568733394442,-44,-386.8994062539955
2019-07-15,60.850303153057425,61.04374251702933,60.38330160487721,60.804724693499665,60.710201263427734,61.191803040574065,60.73229463912265,0,1,0.0,60.73229463912265,-60.73229463912265,2231.8364387553193,-43,-378.7022155720733
2019-07-16,60.99040520658023,60.82143031527227,60.71020142656789,60.34880630683704,60.8036003112793,61.04374251702933,60.804724693499665,0,1,0.0,60.804724693499665,-60.804724693499665,2171.0317140618195,-42,-382.719499011911
2019-07-17,60.710201263427734,60.982947912089486,60.523403494506894,60.74962778556172,60.710201263427734,60.82143031527227,60.34880630683704,0,0,0.0,0.0,0.0,2171.0317140618195,-42,-378.7967390021454
2019-07-18,60.616801717201724,60.71130337816506,60.33659794100139,60.49985990227304,60.47669982910156,60.982947912089486,60.74962778556172,0,1,0.0,60.616801717201724,-60.616801717201724,2110.4149123446177,-41,-369.12978064854633
2019-07-19,60.896999366571244,60.59808525524086,60.52340382667915,60.32871761128025,60.75690460205078,60.71130337816506,60.49985990227304,1,0,60.71130337816506,0.0,60.71130337816506,2171.126215722783,-42,-380.66377756334987
