,High,Low,Close,r_Close,rhat_Close,Order,Order_Price,Order_Success,Trade_Price,Transaction,Cash,Position,Balance
2018-08-02,64.93875147725497,64.05882263183594,64.05882263183594,-0.019721547387607043,0.0005112412620979053,-1.0,65.33470153808594,0,0.0,0.0,2959.7051773370854,-56.0,-627.5888900457271
2018-08-03,63.83882906553732,63.48685624730986,63.61884689331055,-0.0068920036169284075,-8.096837097414546e-05,1.0,64.05882263183594,1,63.83882906553732,-63.83882906553732,2895.866348271548,-55.0,-603.1702308605322
2018-08-06,64.76274839398215,63.530846920457435,63.92681884765625,0.004829212362202228,-0.0003331356582527812,-1.0,63.61884689331055,1,63.61884689331055,63.61884689331055,2959.4851951648584,-56.0,-620.4166603038916
2018-08-07,64.14679757813163,63.442851998586214,64.10279846191406,0.0027490471155476354,-0.0004262812943789093,-1.0,63.92681884765625,1,63.92681884765625,63.92681884765625,3023.4120140125146,-57.0,-630.4474983165869
2018-08-08,64.23478869874243,63.79482439258666,64.14679718017578,0.0006861420461813703,-0.0010595398541670476,-1.0,64.10279846191406,1,64.10279846191406,64.10279846191406,3087.5148124744287,-58.0,-632.9994239757666
2018-08-09,65.02672618134208,64.23478908286147,64.54276275634766,0.00615382982046508,-0.00039379769028183656,-1.0,64.14679718017578,1,64.23478908286147,64.23478908286147,3151.74960155729,-59.0,-656.2734010672216
2018-08-10,64.71874866505297,63.838820099727016,63.8828125,-0.010277642350108375,0.00024382695943740037,-1.0,64.54276275634766,1,64.54276275634766,64.54276275634766,3216.292364313638,-60.0,-616.6763856863622
2018-08-13,63.79483631773879,63.35487192934059,63.44286346435547,-0.006910637358801481,0.0002563316038651802,1.0,63.8828125,1,63.79483631773879,-63.79483631773879,3152.497527995899,-59.0,-590.6314164010737
2018-08-14,63.70684091837543,63.222877435164285,63.662841796875,0.0034613482014226277,0.0004038710896389264,1.0,63.44286346435547,1,63.44286346435547,-63.44286346435547,3089.0546645315435,-58.0,-603.3901596872065
2018-08-15,63.354877192877694,62.914912767927156,62.95891189575195,-0.011118739594174028,0.0006864685825636864,1.0,63.662841796875,1,63.354877192877694,-63.354877192877694,3025.699787338666,-57.0,-562.9581907191955
2018-08-16,62.72283038350024,62.144533426667344,62.411441802978516,-0.008733700697003934,0.00048012543693817615,1.0,62.95891189575195,1,62.72283038350024,-62.72283038350024,2962.9769569551654,-56.0,-532.0637840116315
2018-08-17,62.989742604987,62.277991416550044,62.36695861816406,-0.0007129949822851145,0.0008725174367598784,1.0,62.411441802978516,1,62.411441802978516,-62.411441802978516,2900.565515152187,-55.0,-529.6172088468365
2018-08-20,62.81179893075324,61.87763316909435,62.76731872558594,0.0063989097474558745,0.00034953785201293034,1.0,62.36695861816406,1,62.36695861816406,-62.36695861816406,2838.198556534023,-54.0,-551.2366546476178
2018-08-21,62.63385472689021,62.233492216503436,62.54488754272461,-0.0035500359157164666,-0.0005420263206592179,1.0,62.76731872558594,1,62.63385472689021,-62.63385472689021,2775.5647018071327,-53.0,-539.3143379572716
2018-08-22,62.36695563815008,61.92211286357303,62.32247543334961,-0.0035623775386089485,-0.00035946895677173703,-1.0,62.54488754272461,0,0.0,0.0,2775.5647018071327,-53.0,-527.5264961603966
2018-08-23,62.54488776209394,61.9221038952283,61.966590881347656,-0.00572673904749059,0.00033543686229721637,-1.0,62.32247543334961,1,62.32247543334961,62.32247543334961,2837.8871772404823,-54.0,-508.30873035229115
2018-08-24,61.9665925034752,61.56622998120372,61.744171142578125,-0.003595806456684412,0.00015010612350057294,1.0,61.966590881347656,1,61.966590881347656,-61.966590881347656,2775.9205863591346,-53.0,-496.520484197506
2018-08-27,62.36695861816406,61.78866162602934,62.36695861816406,0.01003604921104454,0.000420853445441576,1.0,61.744171142578125,0,0.0,-0.0,2775.9205863591346,-53.0,-529.5282204035607
2018-08-28,62.94524323804125,62.36694635957417,62.45591354370117,0.0014252987302024245,0.00040084844202409087,1.0,62.36695861816406,1,62.36695861816406,-62.36695861816406,2713.5536277409706,-52.0,-534.1538765314904
2018-08-29,62.8117975796833,62.277987614822926,62.411441802978516,-0.0007123037479173294,-2.5743524200855097e-05,1.0,62.45591354370117,1,62.45591354370117,-62.45591354370117,2651.0977141972694,-51.0,-531.8858177546349
2018-08-30,62.45591459938379,61.74417032657624,61.83313751220703,-0.009309194337922554,0.000522395654922965,-1.0,62.411441802978516,1,62.411441802978516,62.411441802978516,2713.509156000248,-52.0,-501.8139946345177
2018-08-31,61.655218727813946,61.21037589943943,61.25485610961914,-0.009396296751455513,0.0006191204366855281,1.0,61.83313751220703,1,61.655218727813946,-61.655218727813946,2651.853937272434,-51.0,-472.1437243181422
2018-09-03,60.85449599749807,60.498620402285084,60.81000900268555,-0.007288732526281585,0.0003613666446984536,1.0,61.25485610961914,1,60.85449599749807,-60.85449599749807,2590.999441274936,-50.0,-449.50100885934125
2018-09-04,61.3438126905939,60.54310116844462,61.210365295410156,0.006562145571130206,-5.492683902218476e-05,1.0,60.81000900268555,1,60.81000900268555,-60.81000900268555,2530.1894322722505,-49.0,-469.1184672028471
2018-09-05,60.94345969057969,60.32068252563477,60.320682525634766,-0.014641504033436222,5.552485877672717e-05,-1.0,61.210365295410156,0,0.0,0.0,2530.1894322722505,-49.0,-425.524011483853
2018-09-06,60.58757807292191,60.053768157958984,60.053768157958984,-0.00443474181786613,0.00040461569651561676,1.0,60.320682525634766,1,60.320682525634766,-60.320682525634766,2469.868749746616,-48.0,-412.7121218354155
2018-09-07,60.23170415877582,59.38650566959407,59.786861419677734,-0.004454368781919121,-3.379138012099347e-05,1.0,60.053768157958984,1,60.053768157958984,-60.053768157958984,2409.814981588657,-47.0,-400.1675051361967
2018-09-10,59.56443426718776,58.80820304169365,59.03062438964844,-0.012729561422386747,0.0003489426095953837,-1.0,59.786861419677734,0,0.0,0.0,2409.814981588657,-47.0,-364.62436472481977
2018-09-11,59.60893365234864,58.98615646362304,58.98615646362305,-0.0007535865291071666,-0.00045182663753615614,1.0,59.03062438964844,1,59.03062438964844,-59.03062438964844,2350.7843571990084,-46.0,-362.5788401276518
2018-09-12,59.69789066883209,58.94165941502177,59.29753494262695,0.005264955710794478,0.00013925970460002484,-1.0,58.98615646362305,1,58.98615646362305,58.98615646362305,2409.7705136626314,-47.0,-377.2136286408354
2018-09-13,60.142739175052775,59.47547504192476,60.09825897216797,0.013413136397084989,0.00012665456952302878,1.0,59.29753494262695,0,0.0,-0.0,2409.7705136626314,-47.0,-414.84765802926313
2018-09-14,60.676538987176556,59.964794770070114,60.409637451171875,0.005167780389782197,0.00017341997999609498,1.0,60.09825897216797,1,60.09825897216797,-60.09825897216797,2349.6722546904634,-46.0,-429.1710680634428
2018-09-17,60.320680349877314,59.920317797343436,60.09825897216797,-0.005167780389782039,0.0001645747210072147,1.0,60.409637451171875,1,60.320680349877314,-60.320680349877314,2289.351574340586,-45.0,-415.0700794069726
2018-09-18,60.49861308305466,59.69789478763838,60.27619171142578,0.002956322838266442,0.0009603155125699278,1.0,60.09825897216797,1,60.09825897216797,-60.09825897216797,2229.253315368418,-44.0,-422.89911993431633
2018-09-19,60.5430984271264,59.78686035393097,60.454124450683594,0.0029476087488758797,1.0899745662171567e-05,1.0,60.27619171142578,1,60.27619171142578,-60.27619171142578,2168.9771236569923,-43.0,-430.55022772240227
2018-09-20,61.165875299910766,60.49861120572992,61.076908111572266,0.010249054901353397,0.0008651571149241855,1.0,60.454124450683594,0,0.0,-0.0,2168.9771236569923,-43.0,-457.32992514061516
2018-09-21,62.05555725097656,61.432780180049654,62.05555725097656,0.01589620973312109,0.0002958496075623677,1.0,61.076908111572266,0,0.0,-0.0,2168.9771236569923,-43.0,-499.4118381349999
2018-09-24,61.83314076349716,61.25484384484741,61.34381103515625,-0.01153578204838053,2.2914044700156863e-06,1.0,62.05555725097656,1,61.83314076349716,-61.83314076349716,2107.143982893495,-42.0,-469.2960805830676
2018-09-26,62.455913789855224,61.610715355676014,61.966590881347656,0.010101096611484155,0.000748082931475404,1.0,61.34381103515625,0,0.0,-0.0,2107.143982893495,-42.0,-495.45283412310664
2018-09-27,62.36694823798541,61.56622998120372,61.744171142578125,-0.003595806456684412,-0.0003338248446506168,1.0,61.966590881347656,1,61.966590881347656,-61.966590881347656,2045.1773920121473,-41.0,-486.33362483355586
2018-09-28,62.23349100916709,61.34380560924899,61.566226959228516,-0.0028861200613590665,-2.2920141961296367e-05,-1.0,61.744171142578125,1,61.744171142578125,61.744171142578125,2106.9215631547254,-42.0,-478.85996913287227
2018-10-02,60.94345582631241,60.187224520326545,60.27619171142578,-0.021176261428410323,-0.0006134117772167437,-1.0,61.566226959228516,0,0.0,0.0,2106.9215631547254,-42.0,-424.6784887251574
2018-10-03,60.67654581626781,59.253050434081146,60.454124450683594,0.0029476087488758797,0.0002781755596381669,-1.0,60.27619171142578,1,60.27619171142578,60.27619171142578,2167.197754866151,-43.0,-432.32959651324336
2018-10-04,60.72103665304475,60.098259505041334,60.5431022644043,0.0014707416388818801,5.9446211755426046e-05,1.0,60.454124450683594,1,60.454124450683594,-60.454124450683594,2106.7436304154676,-42.0,-436.0666646895129
2018-10-05,61.56623955880918,60.898975372314446,60.89897537231445,0.005860804319110109,-0.0004895641144769063,1.0,60.5431022644043,0,0.0,-0.0,2106.7436304154676,-42.0,-451.01333522173945
2018-10-08,61.16587941240772,60.49861527336327,60.5431022644043,-0.005860804319110121,-0.001054706018405669,-1.0,60.89897537231445,1,60.89897537231445,60.89897537231445,2167.642605787782,-43.0,-435.71079158160273
2018-10-09,60.45412308712378,59.92031317931419,60.18722152709961,-0.005895482707213914,2.103998847438222e-05,-1.0,60.5431022644043,0,0.0,0.0,2167.642605787782,-43.0,-420.4079198775012
2018-10-10,60.89897787284682,60.098266246385506,60.587589263916016,0.006630011684975175,-0.0008811737344965948,1.0,60.18722152709961,1,60.18722152709961,-60.18722152709961,2107.4553842606824,-42.0,-437.22336482379023
2018-10-11,60.07717506173398,59.40215062283809,59.4471549987793,-0.019002307845692328,0.0006418360570407912,-1.0,60.587589263916016,0,0.0,0.0,2107.4553842606824,-42.0,-389.32512568804805
2018-10-12,59.717160654315435,58.81712806912092,59.4471549987793,0.0,-0.00011508786471709257,1.0,59.4471549987793,1,59.4471549987793,-59.4471549987793,2048.008229261903,-41.0,-389.32512568804805
2018-10-15,58.90713498492197,58.232110488379526,58.27711486816406,-0.01987829119323228,0.0006694235920026637,-1.0,59.4471549987793,0,0.0,0.0,2048.008229261903,-41.0,-341.35348033282344
2018-10-16,58.86213890353174,58.14211000969167,58.322120666503906,0.0007719741963752129,0.0005721890069762438,1.0,58.27711486816406,1,58.27711486816406,-58.27711486816406,1989.731114393739,-40.0,-343.1537122664172
2018-10-18,58.32211891251104,57.64709441985097,58.097110748291016,-0.003865515957410487,0.0006150017281626628,1.0,58.322120666503906,1,58.32211891251104,-58.32211891251104,1931.408995481228,-39.0,-334.37832370212163
2018-10-19,57.692094968050654,56.792062263816774,57.46708679199219,-0.010903553375978585,-0.00021548332618531767,1.0,58.097110748291016,1,57.692094968050654,-57.692094968050654,1873.7169005131773,-38.0,-310.03239758252585
2018-10-22,57.962107195357504,57.107075444542396,57.9171028137207,0.00780034604476858,-4.448319854594376e-05,-1.0,57.46708679199219,1,57.46708679199219,57.46708679199219,1931.1839873051695,-39.0,-327.58302242993796
2018-10-23,57.107070460660594,56.16203689575196,56.16203689575195,-0.030771697773967925,-0.0002448379273315463,-1.0,57.9171028137207,0,0.0,0.0,1931.1839873051695,-39.0,-259.1354516291567
2018-10-24,56.29704453607134,55.39701183866539,55.442012786865234,-0.01290336866908573,0.0006377671548129975,-1.0,56.16203689575195,1,56.16203689575195,56.16203689575195,1987.3460242009214,-40.0,-230.33448727368796
2018-10-25,55.08200105770521,54.361975595734684,54.94699478149414,-0.008968670602626816,0.0008563315744280605,1.0,55.442012786865234,1,55.08200105770521,-55.08200105770521,1932.2640231432163,-39.0,-210.66877333505522
2018-10-26,55.03700324323621,54.31697430692359,54.45198059082031,-0.009049766094881173,-3.2690304853705306e-06,1.0,54.94699478149414,1,54.94699478149414,-54.94699478149414,1877.3170283617221,-38.0,-191.85823408944975
2018-10-29,57.6020864323372,54.586978593985314,57.19707107543945,0.04918346889540599,0.0010608345017026977,-1.0,54.45198059082031,1,54.586978593985314,54.586978593985314,1931.9040069557075,-39.0,-298.7817649864312
2018-10-30,57.60209307571151,56.74706131994845,56.837066650390625,-0.0063139973386769745,-0.0011958943117351102,1.0,57.19707107543945,1,57.19707107543945,-57.19707107543945,1874.706935880268,-38.0,-285.10159683457573
2018-10-31,57.96210479736328,57.10707308192234,57.96210479736328,0.019600736686200482,0.0010429267026621399,-1.0,56.837066650390625,1,57.10707308192234,57.10707308192234,1931.8140089621904,-39.0,-328.70807813497754
2018-11-01,58.862136824936464,58.00710168535713,58.54712677001953,0.010042584292600024,-0.0002612754037962603,1.0,57.96210479736328,0,0.0,-0.0,1931.8140089621904,-39.0,-351.5239350685713
2018-11-02,60.07717510126469,58.7721305985554,59.76216506958008,0.020540753838915033,0.0005844251508015919,-1.0,58.54712677001953,1,58.7721305985554,58.7721305985554,1990.5861395607458,-40.0,-399.90046322245735
2018-11-05,59.13214077189732,58.59212256972598,58.9521369934082,-0.013646892304205885,0.0008981641478431934,1.0,59.76216506958008,1,59.13214077189732,-59.13214077189732,1931.4539987888484,-39.0,-367.67934395407156
2018-11-06,59.80716253949415,58.81712806912092,59.4471549987793,0.008361889355800336,0.0006052267591455933,1.0,58.9521369934082,1,58.9521369934082,-58.9521369934082,1872.5018617954402,-38.0,-386.4900281581731
2018-11-07,59.98717801193705,59.0421409746248,59.35715103149414,-0.0015151636756479934,0.0017547662225075493,1.0,59.4471549987793,1,59.4471549987793,-59.4471549987793,1813.0547067966609,-37.0,-383.15988136862234
2018-11-08,59.80716669880956,59.17714659203985,59.31215286254883,-0.000758379288078936,0.001273988307331545,1.0,59.35715103149414,1,59.35715103149414,-59.35715103149414,1753.6975557651667,-36.0,-381.5399472865911
2018-11-09,59.1771493001078,58.187114715576165,58.18711471557617,-0.0191502900808503,-0.001149034188460764,1.0,59.31215286254883,1,59.1771493001078,-59.1771493001078,1694.5204064650588,-35.0,-342.0286085801072
2018-11-12,59.042140608687795,58.052106064647056,58.54712677001953,0.006168082154067981,0.0011522480102183516,-1.0,58.18711471557617,1,58.18711471557617,58.18711471557617,1752.707521180635,-36.0,-354.9890425400681
2018-11-13,58.412121140813404,57.33208125967507,58.27711486816406,-0.004622540302722828,-0.0030625007762736804,1.0,58.54712677001953,1,58.412121140813404,-58.412121140813404,1694.2954000398215,-35.0,-345.4036203459207
2018-11-14,59.53716165481814,58.63712899750178,58.72713088989258,0.0076923403564283736,0.00010400440317985872,-1.0,58.27711486816406,1,58.63712899750178,58.63712899750178,1752.9325290373233,-36.0,-361.2441829988095
2018-11-15,59.402156829833984,58.63713042582094,59.402156829833984,0.011428720182235876,-0.0020113131314348732,1.0,58.72713088989258,1,58.72713088989258,-58.72713088989258,1694.2053981474307,-35.0,-384.8700908967587
2018-11-16,59.58215332031251,58.86213138514438,59.5821533203125,0.003025552319598703,-0.00020153038628487483,-1.0,59.402156829833984,1,59.402156829833984,59.402156829833984,1753.6075549772647,-36.0,-391.3499645539853
2018-11-19,59.537156883958005,58.907129954299634,59.4471549987793,-0.0022683216650308414,-0.001347046742900718,-1.0,59.5821533203125,0,0.0,0.0,1753.6075549772647,-36.0,-386.49002497878996
2018-11-20,59.2221480668448,58.54712361410738,58.59212112426758,-0.01448753089132554,0.0008893295310041797,-1.0,59.4471549987793,0,0.0,0.0,1753.6075549772647,-36.0,-355.7088054963681
2018-11-21,58.817130384544065,57.872100252909526,58.772132873535156,0.0030675761025240854,0.00012007005147983341,1.0,58.59212112426758,1,58.59212112426758,-58.59212112426758,1695.0154338529971,-35.0,-362.0092167207333
2018-11-22,59.71716546793234,59.13214286705829,59.35715103149414,0.009904791113153438,0.0006181738765574902,1.0,58.772132873535156,0,0.0,-0.0,1695.0154338529971,-35.0,-382.4848522492978
2018-11-23,59.717164807371624,59.1321422129688,59.31215286254883,-0.000758379288078936,-0.00036360450387122524,1.0,59.35715103149414,1,59.35715103149414,-59.35715103149414,1635.658282821503,-34.0,-380.95491450515715
2018-11-26,60.16718673706054,59.44716467176822,60.16718673706055,0.014312909229925558,0.0008215819823218506,-1.0,59.31215286254883,1,59.44716467176822,59.44716467176822,1695.1054474932712,-35.0,-410.74608830384796
2018-11-27,60.752203456741164,60.212185243799844,60.392189025878906,0.0037326429177945916,-0.0007321569706327983,1.0,60.16718673706055,0,0.0,-0.0,1695.1054474932712,-35.0,-418.62116841249053
2018-11-28,60.97720509796921,60.12217692445764,60.887203216552734,0.008163249014370712,8.037013155562605e-06,-1.0,60.392189025878906,1,60.392189025878906,60.392189025878906,1755.49763651915,-36.0,-436.44167927674835
2018-11-29,61.06720749257646,59.98717117309571,59.9871711730957,-0.0148922992499577,-0.000611231704457104,1.0,60.887203216552734,1,60.887203216552734,-60.887203216552734,1694.6104333025974,-35.0,-404.94055775575225
2018-11-30,60.662193538967614,59.987169145433185,60.21217727661133,0.0037438866223092463,7.70073886614811e-05,-1.0,59.9871711730957,1,59.9871711730957,59.9871711730957,1754.597604475693,-36.0,-413.04077748231475
2018-12-03,61.382225036621094,60.84220681069536,61.382225036621094,0.019245686522651843,0.00027444462191766433,1.0,60.21217727661133,0,0.0,-0.0,1754.597604475693,-36.0,-455.1624968426663
2018-12-04,61.427234984124475,61.02222299464738,61.29222869873047,-0.0014672387167101472,-0.00020122750329576198,1.0,61.382225036621094,1,61.382225036621094,-61.382225036621094,1693.215379439072,-35.0,-452.01262501649444
2018-12-05,60.167182579868275,59.672168731689446,59.67216873168945,-0.026787333705664915,0.00020008717992045727,-1.0,61.29222869873047,0,0.0,0.0,1693.215379439072,-35.0,-395.3105261700589
2018-12-06,58.9521397016795,58.41212147469963,58.45711898803711,-0.020572249597484122,0.0004913493355548729,1.0,59.67216873168945,1,58.9521397016795,-58.9521397016795,1634.2632397373925,-34.0,-353.2788058558692
2018-12-07,58.00710189932609,57.33208084106445,57.33208084106445,-0.0194331345927059,-0.0001363791988666708,1.0,58.45711898803711,1,58.00710189932609,-58.00710189932609,1576.2561378380665,-33.0,-315.7025299170605
2018-12-10,57.60209482230392,56.97207122351449,57.3770866394043,0.0007846940508368118,0.00027939094167978744,-1.0,57.33208084106445,1,57.33208084106445,57.33208084106445,1633.588218679131,-34.0,-317.23272706061516
2018-12-11,57.19707417208342,56.74705784746694,57.017066955566406,-0.006294392871828934,-0.0013954917819539244,1.0,57.3770866394043,1,57.19707417208342,-57.19707417208342,1576.3911445070476,-33.0,-305.17206502664385
2018-12-12,57.87210146675534,57.15207260847092,57.602088928222656,0.010208189868881523,2.352146040027227e-05,-1.0,57.017066955566406,1,57.15207260847092,57.15207260847092,1633.5432171155185,-34.0,-324.92780644405184
2018-12-13,58.68212890625001,58.05210876708745,58.68212890625,0.01857639938673509,-0.0010245882355680491,1.0,57.602088928222656,0,0.0,-0.0,1633.5432171155185,-34.0,-361.6491656969815
2018-12-14,58.32211988586106,57.64709538193538,57.69209289550781,-0.017015106628600427,-0.0001832748232704771,-1.0,58.68212890625,0,0.0,0.0,1633.5432171155185,-34.0,-327.98794133174715
2018-12-17,58.41212145324229,57.78209446641029,57.82709884643555,0.0023373780643230475,9.482586505687914e-05,-1.0,57.69209289550781,1,57.78209446641029,57.78209446641029,1691.3253115819289,-35.0,-332.62314804331527
2018-12-18,58.097112757709134,57.24207758407722,57.42208480834961,-0.007028521895818042,1.4215718501343019e-05,1.0,57.82709884643555,1,57.82709884643555,-57.82709884643555,1633.4982127354933,-34.0,-318.8526707483934
2018-12-19,58.3671173994335,57.42208378060798,57.69209289550781,0.004691143831495043,0.0011303157454673758,1.0,57.42208480834961,1,57.42208480834961,-57.42208480834961,1576.0761279271437,-33.0,-327.7629376246141
2018-12-20,57.42207922556577,56.792055718541704,57.19707107543945,-0.008617433817459207,0.0014768596936996234,1.0,57.69209289550781,1,57.42207922556577,-57.42207922556577,1518.654048701578,-32.0,-311.65222571248455
2018-12-21,58.097110748291016,57.42208282227884,58.097110748291016,0.015613241576365388,0.0011633226239496535,1.0,57.19707107543945,0,0.0,-0.0,1518.654048701578,-32.0,-340.45349524373455
2018-12-24,57.82710058990739,57.37708424290422,57.737098693847656,-0.006216008472421041,0.0006935287273451498,1.0,58.097110748291016,1,57.82710058990739,-57.82710058990739,1460.8269481116706,-31.0,-329.0231113976067
2018-12-27,58.41211967711661,57.51208703761313,57.602088928222656,-0.002341092044619728,-0.0001272045510104899,1.0,57.737098693847656,1,57.737098693847656,-57.737098693847656,1403.089849417823,-30.0,-324.9728184288567
2018-12-28,57.51209292248503,57.15207845650467,57.3770866394043,-0.003913796997052716,-0.00034040686712275274,-1.0,57.602088928222656,0,0.0,0.0,1403.089849417823,-30.0,-318.22274976430595
2018-12-31,58.322120666503906,57.962106219583866,58.322120666503906,0.016336413471504045,0.00036423082294084064,-1.0,57.3770866394043,1,57.962106219583866,57.962106219583866,1461.0519556374068,-31.0,-346.93378502421433
2019-01-02,58.36711486615106,56.88206308198092,56.97206497192383,-0.023420390143466058,-0.0013681072286642036,1.0,58.322120666503906,1,58.322120666503906,-58.322120666503906,1402.7298349709029,-30.0,-306.432114186812
2019-01-03,57.37708314134198,56.74705958096269,56.927066802978516,-0.0007901407251348656,0.0014498873945306108,-1.0,56.97206497192383,1,56.97206497192383,56.97206497192383,1459.7018999428267,-31.0,-305.0371709495073
2019-01-04,57.962107195357504,56.74706099156163,57.9171028137207,0.01724180757998044,-0.0002991224971836426,1.0,56.927066802978516,1,56.927066802978516,-56.927066802978516,1402.7748331398482,-30.0,-334.7382512717729
2019-01-07,58.81713660925205,58.14211207234395,58.41212463378906,0.008510755532686919,0.0005379168656757226,-1.0,57.9171028137207,1,58.14211207234395,58.14211207234395,1460.916945212192,-31.0,-349.85891843526883
2019-01-08,58.412121140813404,57.73709664427096,58.27711486816406,-0.002314006440441878,-0.0012547400187786833,1.0,58.41212463378906,1,58.412121140813404,-58.412121140813404,1402.5048240713786,-30.0,-345.80862197354327
2019-01-09,59.40215330633499,58.45711630250715,58.9521369934082,0.011516401837431902,0.0006358686848995893,-1.0,58.27711486816406,1,58.45711630250715,58.45711630250715,1460.9619403738857,-31.0,-366.5543064217686
2019-01-10,58.68212824671951,57.9171018387047,58.322120666503906,-0.010744427641056679,-0.0005910412809957718,1.0,58.9521369934082,1,58.68212824671951,-58.68212824671951,1402.2798121271662,-30.0,-347.38380786795096
2019-01-11,59.177146895822254,58.41212051461634,58.86213684082031,0.009216596298284668,0.000784788069090481,-1.0,58.322120666503906,1,58.41212051461634,58.41212051461634,1460.6919326417826,-31.0,-364.0343094236471
2019-01-14,58.68212648189969,58.052106368765315,58.097110748291016,-0.013082112255695088,-0.000585974490201702,1.0,58.86213684082031,1,58.68212648189969,-58.68212648189969,1402.0098061598828,-30.0,-340.90351628884764
2019-01-15,58.81712927518005,58.09710731228243,58.59212112426758,0.00848430206294202,0.001358497668268426,-1.0,58.097110748291016,1,58.097110748291016,58.097110748291016,1460.1069169081738,-31.0,-356.2488379441211
2019-01-16,58.77213701324872,57.96210622428899,58.63713073730469,0.0007678905142538254,-0.001109035519597033,1.0,58.59212112426758,1,58.59212112426758,-58.59212112426758,1401.5147957839063,-30.0,-357.59912633523436
2019-01-17,58.90713642248831,58.41212256629946,58.63713073730469,0.0,0.0007616239146134574,-1.0,58.63713073730469,1,58.63713073730469,58.63713073730469,1460.151926521211,-31.0,-357.59912633523436
2019-01-18,58.9521373104253,58.59212288480709,58.81713104248047,0.0030650304784965786,-0.0004361711010578166,1.0,58.63713073730469,1,58.63713073730469,-58.63713073730469,1401.5147957839063,-30.0,-362.9991354905078
2019-01-21,59.31215173604351,58.72712915275192,58.81713104248047,0.0,-0.0006593185808385214,-1.0,58.81713104248047,1,58.81713104248047,58.81713104248047,1460.3319268263867,-31.0,-362.9991354905078
2019-01-22,59.2221480668448,58.54712361410738,58.59212112426758,-0.00383292099275044,-0.0007282773839914077,-1.0,58.81713104248047,1,58.81713104248047,58.81713104248047,1519.1490578688672,-32.0,-355.7988181076953
2019-01-23,58.9521397016795,58.32211958132037,58.45711898803711,-0.0023067590351663224,0.0005206602528131553,-1.0,58.59212112426758,1,58.59212112426758,58.59212112426758,1577.7411789931348,-33.0,-351.3437476120898
2019-01-24,58.90713227326584,58.50212034066588,58.772132873535156,0.005374335137690484,-0.0007182695664638229,1.0,58.45711898803711,0,0.0,-0.0,1577.7411789931348,-33.0,-361.7392058335254
2019-01-25,59.31215286254883,58.547126485270134,59.31215286254883,0.00914641182507438,0.0008082161183789585,-1.0,58.772132873535156,1,58.772132873535156,58.772132873535156,1636.51331186667,-34.0,-380.0998854599902
2019-01-28,59.672173547569116,59.2221571765217,59.267154693603516,-0.0007589548637558265,-0.0009345519058328756,1.0,59.31215286254883,1,59.31215286254883,-59.31215286254883,1577.201159004121,-33.0,-378.6149458847949
2019-01-29,59.49215730349649,58.90713470262245,59.35715103149414,0.0015173341518348695,0.0005916998593797313,-1.0,59.267154693603516,1,59.267154693603516,59.267154693603516,1636.4683136977246,-34.0,-381.67482137307616
2019-01-30,59.852172518899145,59.35715180401599,59.67216873168945,0.005293123346640347,-0.0003302506391461457,1.0,59.35715103149414,0,0.0,-0.0,1636.4683136977246,-34.0,-392.3854231797168
2019-01-31,60.25717748330309,59.76216369254863,60.032169342041016,0.006014847941147895,-6.086636139569255e-05,-1.0,59.67216873168945,1,59.76216369254863,59.76216369254863,1696.2304773902733,-35.0,-404.8954495811622
2019-02-01,59.8521714169171,59.31215319852636,59.492156982421875,-0.009036085800984094,-0.00011856703783144785,-1.0,60.032169342041016,0,0.0,0.0,1696.2304773902733,-35.0,-385.9950169944923
2019-02-04,59.49215730349649,59.087145354193666,59.35715103149414,-0.002271885486803919,0.00019030779023470332,-1.0,59.492156982421875,1,59.492156982421875,59.492156982421875,1755.7226343726952,-36.0,-381.13480276109385
2019-02-08,59.35715659447202,58.59213013703239,59.267154693603516,-0.0015173341518348498,0.00022086169673733779,1.0,59.35715103149414,1,59.35715103149414,-59.35715103149414,1696.365483341201,-35.0,-377.984930934922
2019-02-11,59.492158724417095,59.042142384797145,59.402156829833984,0.002275267172914796,0.00017123805061895422,1.0,59.267154693603516,1,59.267154693603516,-59.267154693603516,1637.0983286475976,-34.0,-382.5750035667579
2019-02-12,59.85217109536225,59.22215098840852,59.62716293334961,0.0037806881863318557,-0.00035484335614739595,1.0,59.402156829833984,1,59.402156829833984,-59.402156829833984,1577.6961718177636,-33.0,-390.00020498277354
2019-02-13,60.66220156570163,59.76216892189806,60.392189025878906,0.01274855165222934,-0.0003365420911254944,-1.0,59.62716293334961,1,59.76216892189806,59.76216892189806,1637.4583407396617,-34.0,-415.8760861402211
2019-02-14,60.57219793362332,60.12218162465645,60.4821891784668,0.0014891521355762502,-0.0007485706735838685,-1.0,60.392189025878906,1,60.392189025878906,60.392189025878906,1697.8505297655406,-35.0,-419.0260914807973
2019-02-15,60.21218762095159,59.672169386690584,59.717166900634766,-0.012729396112467343,-9.492591833854585e-05,-1.0,60.4821891784668,0,0.0,0.0,1697.8505297655406,-35.0,-392.2503117566762
2019-02-18,61.20222539418728,60.34719705080334,60.932212829589844,0.020142449334119468,8.281060372407651e-05,-1.0,59.717166900634766,1,60.34719705080334,60.34719705080334,1758.197726816344,-36.0,-435.3619350488905
2019-02-19,61.157213556048184,59.26714643438187,59.53715896606445,-0.023161343113844077,-0.00014857602575436648,1.0,60.932212829589844,1,60.932212829589844,-60.932212829589844,1697.265513986754,-35.0,-386.5350498255018
